          subj           cond           chan            win           mean
  subject_avgs      CLOSEINCc             Cz     +180..+220     2.6998e-01 17_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             Cz     +310..+370     5.2142e-01 17_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             T8     +100..+120     3.1673e-02 17_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             T8     +180..+220     4.0594e-01 17_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             T8     +310..+370     5.1516e-01 17_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             Pz     +100..+120    -2.3241e+00 17_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             Pz     +180..+220    -1.7980e+00 17_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             Pz     +310..+370     5.8764e-01 17_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             M1     +100..+120     2.3398e+00 17_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             M1     +180..+220    -1.5166e+00 17_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             M1     +310..+370    -1.1290e+00 17_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             M2     +100..+120     1.4678e+00 17_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             M2     +180..+220    -4.5507e-01 17_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             M2     +310..+370    -3.1241e-02 17_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             Fz     +100..+120    -6.4018e+00 18_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             Fz     +180..+220    -2.4762e+00 18_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             Fz     +310..+370    -6.3414e+00 18_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             T7     +100..+120    -1.1563e+00 18_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             T7     +180..+220    -6.0192e-01 18_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             T7     +310..+370    -2.3794e+00 18_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             Cz     +100..+120    -9.4386e+00 18_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             Cz     +180..+220    -3.0748e+00 18_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             Cz     +310..+370    -5.5965e+00 18_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             T8     +100..+120    -4.5196e+00 18_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             T8     +180..+220    -3.0942e+00 18_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             T8     +310..+370    -4.3033e+00 18_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             Pz     +100..+120    -8.0368e+00 18_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             Pz     +180..+220    -6.0558e+00 18_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             Pz     +310..+370    -5.2654e+00 18_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             M1     +100..+120    -7.6491e-02 18_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             M1     +180..+220     2.4131e-01 18_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             M1     +310..+370     5.5184e-01 18_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             M2     +100..+120    -2.1906e+00 18_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             M2     +180..+220    -6.5521e-01 18_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             M2     +310..+370     1.9694e-01 18_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             Fz     +100..+120    -8.0318e+00 19_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             Fz     +180..+220    -5.9840e+00 19_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             Fz     +310..+370    -2.8370e+00 19_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             T7     +100..+120     2.5606e+00 19_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             T7     +180..+220     2.1115e+00 19_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             T7     +310..+370     1.6276e+00 19_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             Cz     +100..+120    -3.5807e+00 19_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             Cz     +180..+220    -3.7945e+00 19_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             Cz     +310..+370    -2.1630e+00 19_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             T8     +100..+120    -1.1944e+00 19_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             T8     +180..+220     6.3865e-01 19_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             T8     +310..+370     5.3504e-01 19_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             Pz     +100..+120    -1.9754e+00 19_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             Pz     +180..+220    -5.5976e+00 19_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             Pz     +310..+370    -2.8406e+00 19_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             M1     +100..+120     3.1577e+00 19_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             M1     +180..+220     2.1186e+00 19_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             M1     +310..+370     1.0305e+00 19_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             M2     +100..+120     4.0397e+00 19_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             M2     +180..+220     1.7819e+00 19_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             M2     +310..+370     9.5389e-01 19_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             Fz     +100..+120    -4.3476e+00 20_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             Fz     +180..+220    -1.5963e+00 20_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             Fz     +310..+370    -1.9459e-01 20_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             T7     +100..+120     3.5149e+00 20_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             T7     +180..+220     5.7221e-01 20_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             T7     +310..+370     1.1501e-01 20_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             Cz     +100..+120    -1.8749e+00 20_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             Cz     +180..+220    -2.2326e+00 20_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             Cz     +310..+370    -1.0024e+00 20_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             T8     +100..+120    -4.3027e-01 20_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             T8     +180..+220     6.8502e-01 20_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             T8     +310..+370     7.4498e-02 20_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             Pz     +100..+120     1.7221e-01 20_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             Pz     +180..+220    -7.2690e-01 20_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             Pz     +310..+370    -8.2288e-01 20_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             M1     +100..+120     5.1816e+00 20_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             M1     +180..+220     1.8282e+00 20_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             M1     +310..+370     1.4031e+00 20_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             M2     +100..+120     3.7497e+00 20_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             M2     +180..+220     1.8192e+00 20_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             M2     +310..+370     1.2069e+00 20_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             Fz     +100..+120    -6.8986e+00 21_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             Fz     +180..+220    -3.4919e+00 21_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             Fz     +310..+370    -3.0936e+00 21_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             T7     +100..+120    -1.2508e+00 21_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             T7     +180..+220    -2.8647e+00 21_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             T7     +310..+370    -5.9522e-01 21_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             Cz     +100..+120    -5.3756e+00 21_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             Cz     +180..+220    -7.9790e+00 21_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             Cz     +310..+370    -3.8129e+00 21_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             T8     +100..+120    -1.6408e+00 21_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             T8     +180..+220    -2.2383e+00 21_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             T8     +310..+370     4.1986e-04 21_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             Pz     +100..+120    -4.3728e+00 21_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             Pz     +180..+220    -1.0389e+01 21_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             Pz     +310..+370    -3.9564e+00 21_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             M1     +100..+120     1.2117e-01 21_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             M1     +180..+220    -2.0663e+00 21_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             M1     +310..+370    -3.8902e-01 21_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             M2     +100..+120     6.2874e-01 21_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             M2     +180..+220    -1.9955e+00 21_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             M2     +310..+370     2.8766e-01 21_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             Fz     +100..+120    -1.3827e+00 22_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             Fz     +180..+220    -3.6257e-01 22_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             Fz     +310..+370    -6.5742e-01 22_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             T7     +100..+120    -9.0135e-01 22_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             T7     +180..+220    -1.0862e+00 22_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             T7     +310..+370    -7.2919e-01 22_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             Cz     +100..+120    -2.4413e+00 22_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             Cz     +180..+220    -1.0584e+00 22_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             Cz     +310..+370    -1.3598e+00 22_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             T8     +100..+120    -5.0941e-01 22_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             T8     +180..+220    -3.8242e-01 22_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             T8     +310..+370    -4.5852e-01 22_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             Pz     +100..+120    -1.9571e+00 22_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             Pz     +180..+220    -2.6253e+00 22_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             Pz     +310..+370    -1.9129e+00 22_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             M1     +100..+120     1.2479e-01 22_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             M1     +180..+220    -1.2353e+00 22_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             M1     +310..+370    -5.7769e-01 22_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             M2     +100..+120     1.0325e-01 22_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             M2     +180..+220    -7.8090e-01 22_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             M2     +310..+370    -1.9922e-01 22_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             Fz     +100..+120    -1.0097e+01 23_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             Fz     +180..+220    -8.6919e-01 23_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             Fz     +310..+370    -1.2507e+00 23_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             T7     +100..+120    -4.5410e+00 23_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             T7     +180..+220    -2.0646e+00 23_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             T7     +310..+370    -1.6178e+00 23_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             Cz     +100..+120    -8.1882e+00 23_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             Cz     +180..+220    -1.2818e+00 23_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             Cz     +310..+370    -3.0715e+00 23_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             T8     +100..+120    -4.5542e+00 23_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             T8     +180..+220    -2.8055e+00 23_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             T8     +310..+370    -1.4080e+00 23_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             Pz     +100..+120    -5.5293e+00 23_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             Pz     +180..+220    -3.2255e+00 23_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             Pz     +310..+370    -3.4585e+00 23_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             M1     +100..+120     1.6260e+00 23_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             M1     +180..+220    -1.3519e+00 23_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             M1     +310..+370    -1.1752e-01 23_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             M2     +100..+120     1.1599e+00 23_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             M2     +180..+220    -7.4651e-01 23_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             M2     +310..+370    -8.8107e-02 23_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             Fz     +100..+120    -2.4172e+00 24_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             Fz     +180..+220    -1.9850e+00 24_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             Fz     +310..+370    -1.2805e-01 24_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             T7     +100..+120     8.2271e-02 24_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             T7     +180..+220    -1.6027e+00 24_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             T7     +310..+370    -5.3907e-01 24_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             Cz     +100..+120    -2.8763e+00 24_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             Cz     +180..+220    -3.0142e+00 24_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             Cz     +310..+370    -2.0285e+00 24_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             T8     +100..+120    -1.8983e+00 24_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             T8     +180..+220    -8.4992e-01 24_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             T8     +310..+370    -5.1740e-01 24_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             Pz     +100..+120    -4.1361e+00 24_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             Pz     +180..+220    -4.9816e+00 24_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             Pz     +310..+370    -3.8571e+00 24_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             M1     +100..+120     1.9947e+00 24_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             M1     +180..+220     3.1358e-01 24_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             M1     +310..+370    -7.3016e-01 24_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             M2     +100..+120     1.0335e+00 24_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             M2     +180..+220     6.2777e-01 24_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             M2     +310..+370    -3.3237e-01 24_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             Fz     +100..+120    -4.1130e+00 25_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             Fz     +180..+220    -3.3634e+00 25_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             Fz     +310..+370    -1.1511e+00 25_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             T7     +100..+120    -2.9452e+00 25_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             T7     +180..+220    -1.6860e+00 25_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             T7     +310..+370    -2.1127e-01 25_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             Cz     +100..+120    -4.1599e+00 25_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             Cz     +180..+220    -4.0049e+00 25_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             Cz     +310..+370    -1.0877e+00 25_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             T8     +100..+120    -5.4645e+00 25_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             T8     +180..+220    -3.6194e+00 25_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             T8     +310..+370    -9.8110e-01 25_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             Pz     +100..+120    -3.7098e+00 25_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             Pz     +180..+220    -3.7844e+00 25_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             Pz     +310..+370    -8.3023e-01 25_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             M1     +100..+120     6.1237e-01 25_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             M1     +180..+220    -5.7672e-02 25_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             M1     +310..+370    -9.2685e-02 25_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             M2     +100..+120     1.5059e-01 25_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             M2     +180..+220    -1.8894e-01 25_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             M2     +310..+370    -6.2176e-01 25_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             Fz     +100..+120    -5.8697e+00 26_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             Fz     +180..+220    -1.5535e+00 26_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             Fz     +310..+370    -6.9090e-01 26_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             T7     +100..+120    -1.5136e+00 26_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             T7     +180..+220    -2.2668e+00 26_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             T7     +310..+370     3.0000e-01 26_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             Cz     +100..+120    -2.8246e+00 26_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             Cz     +180..+220    -2.3620e+00 26_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             Cz     +310..+370    -1.2671e+00 26_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             T8     +100..+120    -2.7812e+00 26_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             T8     +180..+220    -1.3118e+00 26_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             T8     +310..+370    -5.3626e-01 26_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             Pz     +100..+120    -2.0196e+00 26_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             Pz     +180..+220    -3.4557e+00 26_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             Pz     +310..+370    -1.4997e+00 26_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             M1     +100..+120    -3.2035e-01 26_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             M1     +180..+220    -1.4621e+00 26_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             M1     +310..+370    -1.9885e-01 26_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             M2     +100..+120     6.7180e-01 26_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             M2     +180..+220    -9.9211e-01 26_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             M2     +310..+370    -3.1684e-01 26_CLOSEINCc.avr
